id,observed_on,latitude,longitude,place_county_name,place_state_name,place_country_name,scientific_name,common_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name
7789183,2017-09-03,45.3459681057,-110.5095973738,Park,Montana,United States,Polygonia faunus,Green Comma,Nymphalidae,Polygonia,Polygonia faunus,
7789339,2017-09-03,45.3466608643,-110.5097330818,Park,Montana,United States,Polygonia oreas,Oreas Comma,Nymphalidae,Polygonia,Polygonia oreas,
7789374,2017-09-03,45.3467008354,-110.5098067458,Park,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
7789401,2017-09-03,45.3464284403,-110.5097952606,Park,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice,
7789479,2017-09-03,45.3465266513,-110.5102456619,Park,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice,
7789535,2017-09-03,45.3464983757,-110.5103117203,Park,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
7789627,2017-09-03,45.3465017042,-110.5096514619,Park,Montana,United States,Thymelicus lineola,European Skipper,Hesperiidae,Thymelicus,Thymelicus lineola,
7789630,2017-09-03,45.3464854102,-110.5096392206,Park,Montana,United States,Thymelicus lineola,European Skipper,Hesperiidae,Thymelicus,Thymelicus lineola,
7789646,2017-09-03,45.3465753941,-110.5097037016,Park,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
7800798,2017-08-29,46.3787522447,-112.4479173684,Powell,Montana,United States,Neophasia menapia,Pine White,Pieridae,Neophasia,Neophasia menapia,
7800800,2017-08-29,46.3792157639,-112.4479249959,Powell,Montana,United States,Neophasia menapia,Pine White,Pieridae,Neophasia,Neophasia menapia,
7800804,2017-08-29,46.3787810365,-112.4481223059,Powell,Montana,United States,Cercyonis pegala,Common Wood-Nymph,Nymphalidae,Cercyonis,Cercyonis pegala,
7822220,2017-09-02,48.0623819679,-121.4820148331,Snohomish,Washington,United States,Neophasia menapia,Pine White,Pieridae,Neophasia,Neophasia menapia,
7822222,2017-09-02,48.0623758492,-121.4817229753,Snohomish,Washington,United States,Polygonia gracilis zephyrus,Zephyr Comma,Nymphalidae,Polygonia,Polygonia gracilis,Polygonia gracilis zephyrus
7822231,2017-09-02,48.0623993185,-121.4818269947,Snohomish,Washington,United States,Nymphalis californica,California Tortoiseshell,Nymphalidae,Nymphalis,Nymphalis californica,
7822237,2017-09-02,48.0623763102,-121.4817689081,Snohomish,Washington,United States,Polygonia satyrus,Satyr Comma,Nymphalidae,Polygonia,Polygonia satyrus,
7822243,2017-09-02,48.0625193473,-121.4819795453,Snohomish,Washington,United States,Speyeria hydaspe,Hydaspe Fritillary,Nymphalidae,Speyeria,Speyeria hydaspe,
7822260,2017-09-02,48.0625315849,-121.4819768631,Snohomish,Washington,United States,Speyeria hydaspe,Hydaspe Fritillary,Nymphalidae,Speyeria,Speyeria hydaspe,
7838628,2017-09-08,37.759737986,-122.4053081998,San Francisco,California,United States,Vanessa cardui,Painted Lady,Nymphalidae,Vanessa,Vanessa cardui,
7849187,2017-09-09,39.0691381507,-119.8945563008,Douglas,Nevada,United States,Neophasia menapia,Pine White,Pieridae,Neophasia,Neophasia menapia,
7864232,2017-09-10,45.6274418207,-110.8919911367,Gallatin,Montana,United States,Pontia occidentalis,Western White,Pieridae,Pontia,Pontia occidentalis,
7870241,2017-09-10,31.6979831178,-110.8648495284,Santa Cruz,Arizona,United States,Chlosyne lacinia,Bordered Patch,Nymphalidae,Chlosyne,Chlosyne lacinia,
7871170,2017-09-10,39.4036135963,-119.9194818177,Washoe,Nevada,United States,Vanessa annabella,West Coast Lady,Nymphalidae,Vanessa,Vanessa annabella,
7871179,2017-09-10,39.4038090203,-119.9192478788,Washoe,Nevada,United States,Vanessa cardui,Painted Lady,Nymphalidae,Vanessa,Vanessa cardui,
7871189,2017-09-10,39.4040786242,-119.9207053242,Washoe,Nevada,United States,Polygonia gracilis,Hoary Comma,Nymphalidae,Polygonia,Polygonia gracilis,
7871191,2017-09-10,39.4038912049,-119.9204587286,Washoe,Nevada,United States,Colias eurytheme,Orange Sulphur,Pieridae,Colias,Colias eurytheme,
7872194,2017-09-10,39.1333305,-120.317505,Placer,California,United States,Lycaena helloides,Purplish Copper,Lycaenidae,Lycaena,Lycaena helloides,
7872251,2017-09-10,39.1330175962,-120.3173884631,Placer,California,United States,Lycaena cupreus,Lustrous Copper,Lycaenidae,Lycaena,Lycaena cupreus,
7872311,2017-09-10,39.1332824249,-120.317587182,Placer,California,United States,Polygonia gracilis,Hoary Comma,Nymphalidae,Polygonia,Polygonia gracilis,
7872466,2017-09-10,39.1332505318,-120.317991525,Placer,California,United States,Lycaena helloides,Purplish Copper,Lycaenidae,Lycaena,Lycaena helloides,
